Customer_Id,Age,Income_Level,Claim_History,Credit_Score,Risk1,Risk2,Risk3,Risk4,RiskFinal
56769,54,67444,5,703,3,2,3,2,2.5
56770,61,59200,1,512,3,3,2,3,3
56771,32,32730,0,834,2,3,1,1,2
56772,44,69796,4,656,2,2,3,2,2
56773,68,119667,4,808,3,1,3,1,2
56774,66,76361,3,738,3,2,3,2,2.5
56775,68,39594,3,698,3,3,3,2,3
56776,56,93831,0,516,3,2,1,3,3
56777,36,87394,1,658,2,2,2,2,2
56778,55,24738,1,704,3,3,2,2,2.5
56779,41,56860,5,708,2,3,3,2,2.5
56780,55,131047,1,579,3,1,2,3,3
56781,33,125082,0,719,2,1,1,2,1.5
56782,30,141844,1,786,1,1,2,1,1
56783,68,122674,3,658,3,1,3,2,3
56784,30,120935,5,750,1,1,3,2,2
56785,63,89612,5,580,3,2,3,3,3
56786,43,36903,5,841,2,3,3,1,3
56787,31,40115,5,796,2,3,3,1,3
56788,67,116346,1,569,3,1,2,3,3
56789,32,35511,1,626,2,3,2,3,2.5
56790,41,78014,3,599,2,2,3,3,2.5
56791,70,23995,5,734,3,3,3,2,3
56792,54,125148,2,606,3,1,2,3,3
56793,31,57900,2,699,2,3,2,2,2
56794,47,32151,2,805,2,3,2,1,2
56795,51,22572,0,571,3,3,1,3,3
56796,50,78255,2,690,2,2,2,2,2
56797,57,123607,5,758,3,1,3,1,2
56798,55,34706,5,696,3,3,3,2,3
56799,26,68932,2,515,1,2,2,3,2
56800,60,31214,5,624,3,3,3,3,3
56801,38,38601,4,503,2,3,3,3,3
56802,46,90251,5,642,2,2,3,3,2.5
56803,46,124860,4,711,2,1,3,2,2
56804,24,96234,3,526,1,2,3,3,3
56805,63,59161,5,715,3,3,3,2,3
56806,24,36272,0,659,1,3,1,2,2
56807,50,142848,0,586,2,1,1,3,2
56808,63,39243,4,663,3,3,3,2,3
56809,32,146264,2,823,2,1,2,1,1.5
56810,65,62122,3,747,3,2,3,2,2.5
56811,69,135397,4,545,3,1,3,3,3
56812,70,103314,3,730,3,1,3,2,3
56813,62,48038,3,630,3,3,3,3,3
56814,19,135489,5,697,1,1,3,2,2
56815,36,71807,4,801,2,2,3,1,2
56816,42,78068,0,800,2,2,1,1,1.5
56817,37,53896,2,736,2,3,2,2,2
56818,55,99157,1,612,3,2,2,3,2.5
56819,32,65311,4,766,2,2,3,1,2
56820,51,120467,0,743,3,1,1,2,2
56821,32,92029,3,652,2,2,3,2,2
56822,69,55717,0,689,3,3,1,2,3
56823,55,47383,2,839,3,3,2,1,3
56824,39,66370,1,816,2,2,2,1,2
56825,34,124682,4,659,2,1,3,2,2
56826,52,99942,4,631,3,2,3,3,3
56827,39,145949,3,517,2,1,3,3,3
56828,35,133859,3,637,2,1,3,3,3
56829,54,119627,3,639,3,1,3,3,3
56830,62,95685,5,503,3,2,3,3,3
56831,26,36781,1,585,1,3,2,3,3
56832,64,96718,4,789,3,2,3,1,3
56833,36,64544,2,571,2,2,2,3,2
56834,35,69030,3,665,2,2,3,2,2
56835,46,33901,1,794,2,3,2,1,2
56836,39,75297,5,717,2,2,3,2,2
56837,38,29051,4,718,2,3,3,2,2.5
56838,65,41785,3,624,3,3,3,3,3
56839,39,33990,5,547,2,3,3,3,3
56840,40,33862,4,547,2,3,3,3,3
56841,57,139038,4,586,3,1,3,3,3
56842,46,34768,4,513,2,3,3,3,3
56843,30,57239,0,518,1,3,1,3,2
56844,24,146364,4,634,1,1,3,3,2
56845,56,126106,0,731,3,1,1,2,2
56846,41,77567,1,704,2,2,2,2,2
56847,68,137415,2,764,3,1,2,1,2
56848,56,30569,3,647,3,3,3,3,3
56849,41,61580,4,524,2,2,3,3,2.5
56850,61,35124,2,714,3,3,2,2,2.5
56851,54,37918,0,588,3,3,1,3,3
56852,21,66556,5,537,1,2,3,3,3
56853,35,26059,0,724,2,3,1,2,2
56854,57,58886,3,549,3,3,3,3,3
56855,31,141329,4,649,2,1,3,3,3
56856,29,56864,0,572,1,3,1,3,2
56857,26,68646,2,777,1,2,2,1,1.5
56858,23,47840,3,724,1,3,3,2,3
56859,50,35168,5,836,2,3,3,1,3
56860,70,68819,0,507,3,2,1,3,3
56861,21,43568,1,637,1,3,2,3,3
56862,41,47834,5,801,2,3,3,1,3
56863,52,107773,3,794,3,1,3,1,2
56864,36,75764,5,534,2,2,3,3,2.5
56865,47,41554,2,653,2,3,2,2,2
56866,69,90150,3,752,3,2,3,1,3
56867,37,90093,3,705,2,2,3,2,2
56868,43,25498,5,588,2,3,3,3,3
56869,42,29945,4,762,2,3,3,1,3
56870,63,40672,1,599,3,3,2,3,3
56871,30,85440,3,552,1,2,3,3,3
56872,25,131546,5,772,1,1,3,1,1
56873,36,147216,3,749,2,1,3,2,2
56874,69,33712,2,537,3,3,2,3,3
56875,52,125260,4,582,3,1,3,3,3
56876,25,110997,5,797,1,1,3,1,1
56877,61,86217,3,682,3,2,3,2,2.5
56878,39,79552,4,813,2,2,3,1,2
56879,70,74340,0,515,3,2,1,3,3
56880,59,36059,4,649,3,3,3,3,3
56881,30,73604,4,615,1,2,3,3,3
56882,62,114822,1,696,3,1,2,2,2
56883,31,134944,4,633,2,1,3,3,3
56884,24,135020,4,802,1,1,3,1,1
56885,20,59575,5,784,1,3,3,1,2
56886,32,38411,4,645,2,3,3,3,3
56887,32,52972,4,649,2,3,3,3,3
56888,64,31230,5,752,3,3,3,1,3
56889,65,137051,0,589,3,1,1,3,2
56890,23,119882,4,627,1,1,3,3,2
56891,28,52368,3,579,1,3,3,3,3
56892,45,68376,1,543,2,2,2,3,2
56893,45,143840,5,804,2,1,3,1,2
56894,53,59662,4,842,3,3,3,1,3
56895,36,41742,3,834,2,3,3,1,3
56896,42,64018,1,575,2,2,2,3,2
56897,56,82482,5,720,3,2,3,2,2.5
56898,31,147553,1,664,2,1,2,2,2
56899,32,129873,0,826,2,1,1,1,1
56900,64,106844,3,805,3,1,3,1,2
56901,25,124508,1,513,1,1,2,3,2
56902,47,93523,0,823,2,2,1,1,1.5
56903,35,41692,0,670,2,3,1,2,2
56904,44,64742,1,650,2,2,2,3,2
56905,37,52865,4,602,2,3,3,3,3
56906,40,32076,1,733,2,3,2,2,2
56907,39,41521,4,697,2,3,3,2,2.5
56908,63,91794,0,741,3,2,1,2,2
56909,68,144959,2,753,3,1,2,1,2
56910,25,51994,0,652,1,3,1,2,2
56911,26,61016,4,511,1,2,3,3,3
56912,49,117225,5,625,2,1,3,3,3
56913,25,46839,0,561,1,3,1,3,2
56914,53,49845,0,508,3,3,1,3,3
56915,44,125398,3,572,2,1,3,3,3
56916,19,43824,2,738,1,3,2,2,2
56917,54,26327,1,709,3,3,2,2,2.5
56918,69,71792,5,547,3,2,3,3,3
56919,57,121945,0,530,3,1,1,3,2
56920,58,47482,4,701,3,3,3,2,3
56921,47,132689,0,551,2,1,1,3,2
56922,49,123587,3,837,2,1,3,1,2
56923,25,42059,1,695,1,3,2,2,2
56924,43,22842,4,625,2,3,3,3,3
56925,39,31426,0,574,2,3,1,3,3
56926,34,50316,0,604,2,3,1,3,3
56927,52,41199,0,627,3,3,1,3,3
56928,20,133516,4,547,1,1,3,3,2
56929,42,87715,0,713,2,2,1,2,2
56930,55,70034,0,838,3,2,1,1,2
56931,38,79138,0,824,2,2,1,1,1.5
56932,52,110650,0,577,3,1,1,3,2
56933,69,57317,4,739,3,3,3,2,3
56934,64,36644,0,558,3,3,1,3,3
56935,57,108324,5,813,3,1,3,1,2
56936,24,66543,0,624,1,2,1,3,2
56937,25,38081,5,808,1,3,3,1,2
56938,45,133440,4,580,2,1,3,3,3
56939,20,59432,1,656,1,3,2,2,2
56940,65,110405,2,749,3,1,2,2,2
56941,66,88588,0,762,3,2,1,1,2
56942,43,30257,3,607,2,3,3,3,3
56943,58,145877,5,536,3,1,3,3,3
56944,38,87309,0,773,2,2,1,1,1.5
56945,56,33664,4,799,3,3,3,1,3
56946,41,143022,4,737,2,1,3,2,2
56947,34,61384,0,757,2,2,1,1,1.5
56948,55,27991,5,683,3,3,3,2,3
56949,44,72594,3,630,2,2,3,3,2.5
56950,63,37593,5,574,3,3,3,3,3
56951,63,124628,5,784,3,1,3,1,2
56952,40,33034,0,645,2,3,1,3,3
56953,53,76251,5,797,3,2,3,1,3
56954,20,132867,4,667,1,1,3,2,2
56955,36,55474,5,718,2,3,3,2,2.5
56956,64,37769,0,727,3,3,1,2,3
56957,37,69067,0,547,2,2,1,3,2
56958,28,61368,0,838,1,2,1,1,1
56959,24,146312,5,762,1,1,3,1,1
56960,33,53957,0,615,2,3,1,3,3
56961,22,124753,0,661,1,1,1,2,1
56962,20,75877,2,563,1,2,2,3,2
56963,23,24727,4,803,1,3,3,1,2
56964,20,45746,0,820,1,3,1,1,1
56965,39,63037,0,833,2,2,1,1,1.5
56966,69,118894,5,821,3,1,3,1,2
56967,33,115034,3,551,2,1,3,3,3
56968,20,88659,3,559,1,2,3,3,3
56969,37,38849,2,577,2,3,2,3,2.5
56970,56,44759,5,715,3,3,3,2,3
56971,52,129691,4,505,3,1,3,3,3
56972,24,122661,4,677,1,1,3,2,2
56973,33,89363,3,566,2,2,3,3,2.5
56974,54,21350,0,822,3,3,1,1,2
56975,39,35996,3,719,2,3,3,2,2.5
56976,40,120765,1,582,2,1,2,3,2
56977,54,34599,4,836,3,3,3,1,3
56978,70,105760,2,631,3,1,2,3,3
56979,55,47415,2,650,3,3,2,3,3
56980,53,141637,0,615,3,1,1,3,2
56981,45,119252,4,515,2,1,3,3,3
56982,41,50054,2,670,2,3,2,2,2
56983,28,24324,3,808,1,3,3,1,2
56984,61,69484,4,556,3,2,3,3,3
56985,46,131681,5,582,2,1,3,3,3
56986,52,124724,3,756,3,1,3,1,2
56987,39,121984,0,653,2,1,1,2,1.5
56988,37,39566,3,653,2,3,3,2,2.5
56989,27,41842,4,788,1,3,3,1,2
56990,27,132439,1,839,1,1,2,1,1
56991,41,22064,4,598,2,3,3,3,3
56992,48,143922,5,837,2,1,3,1,2
56993,65,57450,2,573,3,3,2,3,3
56994,68,60636,2,575,3,2,2,3,2.5
56995,57,138236,1,652,3,1,2,2,2
56996,24,69765,1,816,1,2,2,1,1.5
56997,46,68481,5,808,2,2,3,1,2
56998,68,49245,5,670,3,3,3,2,3
56999,47,48483,0,628,2,3,1,3,3
57000,34,143607,0,546,2,1,1,3,2
57001,43,66065,5,763,2,2,3,1,2
57002,33,65978,3,656,2,2,3,2,2
57003,38,110451,0,807,2,1,1,1,1
57004,62,73772,0,779,3,2,1,1,2
57005,33,117816,5,844,2,1,3,1,2
57006,56,130325,5,759,3,1,3,1,2
57007,23,30245,0,592,1,3,1,3,2
57008,40,101072,1,732,2,1,2,2,2
57009,61,122108,4,835,3,1,3,1,2
57010,35,62785,4,716,2,2,3,2,2
57011,69,26746,2,619,3,3,2,3,3
57012,68,91900,5,766,3,2,3,1,3
57013,32,86769,0,673,2,2,1,2,2
57014,43,35840,4,803,2,3,3,1,3
57015,49,67875,2,584,2,2,2,3,2
57016,65,136360,0,835,3,1,1,1,1
57017,25,52570,3,828,1,3,3,1,2
57018,65,58986,0,565,3,3,1,3,3
57019,67,36312,3,543,3,3,3,3,3
57020,20,114775,4,704,1,1,3,2,2
57021,30,120191,2,577,1,1,2,3,2
57022,24,34888,4,750,1,3,3,2,3
57023,35,56755,2,598,2,3,2,3,2.5
57024,32,49259,0,629,2,3,1,3,3
57025,68,110013,3,646,3,1,3,3,3
57026,20,72578,1,615,1,2,2,3,2
57027,25,69008,4,704,1,2,3,2,2
57028,43,35778,4,614,2,3,3,3,3
57029,64,51782,5,758,3,3,3,1,3
57030,50,113158,1,693,2,1,2,2,2
57031,40,46569,2,531,2,3,2,3,2.5
57032,63,123085,4,563,3,1,3,3,3
57033,36,94913,1,760,2,2,2,1,2
57034,64,52728,3,648,3,3,3,3,3
57035,19,144661,1,590,1,1,2,3,2
57036,36,147424,5,682,2,1,3,2,2
57037,25,67705,4,804,1,2,3,1,2
57038,67,88831,0,541,3,2,1,3,3
57039,24,98182,4,713,1,2,3,2,2
57040,69,134843,3,556,3,1,3,3,3
57041,67,117833,5,614,3,1,3,3,3
57042,44,85112,1,808,2,2,2,1,2
57043,42,118929,3,721,2,1,3,2,2
57044,37,56236,5,736,2,3,3,2,2.5
57045,24,147123,0,613,1,1,1,3,1
57046,38,70055,0,713,2,2,1,2,2
57047,38,96455,5,598,2,2,3,3,2.5
57048,59,81143,4,657,3,2,3,2,2.5
57049,23,56066,1,589,1,3,2,3,3
57050,68,64008,0,797,3,2,1,1,2
57051,31,83388,0,695,2,2,1,2,2
57052,37,74707,4,791,2,2,3,1,2
57053,34,30224,0,680,2,3,1,2,2
57054,67,56361,3,716,3,3,3,2,3
57055,38,55353,3,729,2,3,3,2,2.5
57056,23,71209,0,777,1,2,1,1,1
57057,54,113218,3,802,3,1,3,1,2
57058,33,22567,5,740,2,3,3,2,2.5
57059,37,113503,3,645,2,1,3,3,3
57060,31,98905,0,709,2,2,1,2,2
57061,69,73647,0,672,3,2,1,2,2
57062,34,143835,0,609,2,1,1,3,2
57063,25,115552,5,620,1,1,3,3,2
57064,38,109465,4,657,2,1,3,2,2
57065,43,50696,3,694,2,3,3,2,2.5
57066,54,24877,4,547,3,3,3,3,3
57067,63,108194,3,605,3,1,3,3,3
57068,69,40274,4,741,3,3,3,2,3
57069,64,130373,3,584,3,1,3,3,3
57070,63,114789,3,548,3,1,3,3,3
57071,49,54263,0,576,2,3,1,3,3
57072,26,92380,2,515,1,2,2,3,2
57073,24,27343,4,562,1,3,3,3,3
57074,45,27576,4,772,2,3,3,1,3
57075,49,114482,4,757,2,1,3,1,2
57076,36,116404,5,748,2,1,3,2,2
57077,65,81049,0,565,3,2,1,3,3
57078,50,38649,4,654,2,3,3,2,2.5
57079,37,54057,0,705,2,3,1,2,2
57080,70,27112,0,518,3,3,1,3,3
57081,18,34014,4,594,1,3,3,3,3
57082,40,58566,4,836,2,3,3,1,3
57083,64,123527,5,648,3,1,3,3,3
57084,33,67601,0,770,2,2,1,1,1.5
57085,44,66344,4,522,2,2,3,3,2.5
57086,41,101753,0,609,2,1,1,3,2
57087,20,51516,4,647,1,3,3,3,3
57088,34,97886,0,828,2,2,1,1,1.5
57089,24,35445,1,803,1,3,2,1,2
57090,60,145111,0,703,3,1,1,2,2
57091,44,105214,4,829,2,1,3,1,2
57092,39,122361,0,597,2,1,1,3,2
57093,20,117773,3,804,1,1,3,1,1
57094,53,125659,4,617,3,1,3,3,3
57095,60,122875,1,513,3,1,2,3,3
57096,41,38310,5,602,2,3,3,3,3
57097,41,22490,1,520,2,3,2,3,2.5
57098,54,40843,5,842,3,3,3,1,3
57099,36,103454,1,560,2,1,2,3,2
57100,34,45686,5,718,2,3,3,2,2.5
57101,21,127454,1,676,1,1,2,2,1.5
57102,38,97077,0,835,2,2,1,1,1.5
57103,63,85918,0,622,3,2,1,3,3
57104,70,120633,4,763,3,1,3,1,2
57105,26,56760,0,765,1,3,1,1,1
57106,55,144708,5,570,3,1,3,3,3
57107,42,103102,3,657,2,1,3,2,2
57108,55,27837,1,628,3,3,2,3,3
57109,37,44328,3,723,2,3,3,2,2.5
57110,35,58075,5,569,2,3,3,3,3
57111,68,120118,0,555,3,1,1,3,2
57112,25,111646,3,630,1,1,3,3,2
57113,33,66183,5,837,2,2,3,1,2
57114,62,100939,3,666,3,1,3,2,3
57115,36,49663,0,765,2,3,1,1,2
57116,55,144127,1,542,3,1,2,3,3
57117,36,70841,2,759,2,2,2,1,2
57118,38,97465,5,640,2,2,3,3,2.5
57119,33,105706,5,703,2,1,3,2,2
57120,69,89266,5,636,3,2,3,3,3
57121,62,109945,0,804,3,1,1,1,1
57122,24,95294,1,577,1,2,2,3,2
57123,48,109258,1,537,2,1,2,3,2
57124,51,52603,4,835,3,3,3,1,3
57125,20,123415,4,567,1,1,3,3,2
57126,21,120800,5,568,1,1,3,3,2
57127,51,31791,0,770,3,3,1,1,2
57128,47,110000,4,798,2,1,3,1,2
57129,44,118876,5,718,2,1,3,2,2
57130,38,142557,1,804,2,1,2,1,1.5
57131,34,65486,4,760,2,2,3,1,2
57132,26,130665,4,728,1,1,3,2,2
57133,35,53674,3,610,2,3,3,3,3
57134,62,109170,0,812,3,1,1,1,1
57135,52,53952,3,595,3,3,3,3,3
57136,32,69070,4,652,2,2,3,2,2
57137,68,90091,0,732,3,2,1,2,2
57138,24,130202,4,585,1,1,3,3,2
57139,37,27276,4,711,2,3,3,2,2.5
57140,25,115996,3,835,1,1,3,1,1
57141,64,122513,4,699,3,1,3,2,3
57142,38,86111,1,550,2,2,2,3,2
57143,38,67009,3,541,2,2,3,3,2.5
57144,58,70462,4,803,3,2,3,1,3
57145,24,140452,3,568,1,1,3,3,2
57146,37,30935,3,603,2,3,3,3,3
57147,44,78530,0,515,2,2,1,3,2
57148,41,65506,4,801,2,2,3,1,2
57149,40,80789,0,808,2,2,1,1,1.5
57150,20,64227,4,658,1,2,3,2,2
57151,54,45636,0,687,3,3,1,2,3
57152,31,23446,5,619,2,3,3,3,3
57153,20,25941,0,646,1,3,1,3,2
57154,24,72060,0,604,1,2,1,3,2
57155,31,97435,0,807,2,2,1,1,1.5
57156,44,142063,0,608,2,1,1,3,2
57157,55,53381,3,694,3,3,3,2,3
57158,52,117954,3,652,3,1,3,2,3
57159,68,89860,4,713,3,2,3,2,2.5
57160,54,142479,4,809,3,1,3,1,2
57161,32,136431,1,503,2,1,2,3,2
57162,39,41879,3,555,2,3,3,3,3
57163,69,45504,0,728,3,3,1,2,3
57164,68,70487,1,554,3,2,2,3,2.5
57165,48,135607,3,835,2,1,3,1,2
57166,69,132736,5,645,3,1,3,3,3
57167,37,100019,1,747,2,1,2,2,2
57168,26,53776,3,802,1,3,3,1,2
57169,53,58174,4,740,3,3,3,2,3
57170,46,86628,2,732,2,2,2,2,2
57171,68,107349,0,804,3,1,1,1,1
57172,30,36046,3,681,1,3,3,2,3
57173,38,35378,1,512,2,3,2,3,2.5
57174,42,128465,2,727,2,1,2,2,2
57175,36,33751,0,516,2,3,1,3,3
57176,53,59993,5,585,3,3,3,3,3
57177,55,74160,5,528,3,2,3,3,3
57178,47,57817,3,710,2,3,3,2,2.5
57179,41,24567,0,791,2,3,1,1,2
57180,68,109967,4,522,3,1,3,3,3
57181,56,36842,3,543,3,3,3,3,3
57182,36,132281,3,665,2,1,3,2,2
57183,63,54688,2,659,3,3,2,2,2.5
57184,64,119065,3,760,3,1,3,1,2
57185,20,27720,1,739,1,3,2,2,2
57186,21,93916,4,733,1,2,3,2,2
57187,37,113650,0,832,2,1,1,1,1
57188,57,24632,4,629,3,3,3,3,3
57189,55,119226,1,811,3,1,2,1,2
57190,30,104306,2,526,1,1,2,3,2
57191,58,128225,4,769,3,1,3,1,2
57192,39,66134,5,544,2,2,3,3,2.5
57193,33,54157,0,541,2,3,1,3,3
57194,69,35079,0,580,3,3,1,3,3
57195,39,96623,3,571,2,2,3,3,2.5
57196,37,112148,4,640,2,1,3,3,3
57197,21,81135,0,748,1,2,1,2,1.5
57198,38,104446,5,590,2,1,3,3,3
57199,25,124116,4,711,1,1,3,2,2
57200,68,100763,0,754,3,1,1,1,1
57201,34,144828,3,673,2,1,3,2,2
57202,31,59285,0,507,2,3,1,3,3
57203,31,37076,1,748,2,3,2,2,2
57204,70,119129,0,583,3,1,1,3,2
57205,55,144443,3,675,3,1,3,2,3
57206,56,52546,1,841,3,3,2,1,3
57207,25,101398,2,833,1,1,2,1,1
57208,57,118616,0,762,3,1,1,1,1
57209,40,49892,3,842,2,3,3,1,3
57210,69,118573,2,705,3,1,2,2,2
57211,59,23313,4,794,3,3,3,1,3
57212,30,56993,3,552,1,3,3,3,3
57213,23,50039,3,714,1,3,3,2,3
57214,21,36642,4,568,1,3,3,3,3
57215,26,124764,1,742,1,1,2,2,1.5
57216,23,59710,4,687,1,3,3,2,3
57217,28,42686,4,598,1,3,3,3,3
57218,63,61533,3,758,3,2,3,1,3
57219,53,97165,3,680,3,2,3,2,2.5
57220,50,66531,2,630,2,2,2,3,2
57221,59,133190,3,711,3,1,3,2,3
57222,20,88804,3,615,1,2,3,3,3
57223,64,75667,0,734,3,2,1,2,2
57224,45,96429,3,584,2,2,3,3,2.5
57225,56,51339,0,767,3,3,1,1,2
57226,27,114523,0,788,1,1,1,1,1
57227,55,70280,4,756,3,2,3,1,3
57228,56,39271,4,667,3,3,3,2,3
57229,69,117554,0,642,3,1,1,3,2
57230,56,44362,4,755,3,3,3,1,3
57231,63,94868,0,796,3,2,1,1,2
57232,60,40385,5,564,3,3,3,3,3
57233,66,28919,0,795,3,3,1,1,2
57234,53,102935,4,600,3,1,3,3,3
57235,54,101598,3,726,3,1,3,2,3
57236,19,59426,2,720,1,3,2,2,2
57237,28,56895,1,809,1,3,2,1,2
57238,40,41719,1,646,2,3,2,3,2.5
57239,31,135298,0,628,2,1,1,3,2
57240,44,87698,3,542,2,2,3,3,2.5
57241,20,120413,4,643,1,1,3,3,2
57242,31,137436,1,511,2,1,2,3,2
57243,43,92042,0,734,2,2,1,2,2
57244,56,49055,3,776,3,3,3,1,3
57245,37,109279,4,579,2,1,3,3,3
57246,35,24280,4,786,2,3,3,1,3
57247,43,96298,0,830,2,2,1,1,1.5
57248,52,36971,4,728,3,3,3,2,3
57249,52,139811,0,713,3,1,1,2,2
57250,56,93449,3,536,3,2,3,3,3
57251,43,39703,3,605,2,3,3,3,3
57252,52,138671,3,620,3,1,3,3,3
57253,21,111814,5,719,1,1,3,2,2
57254,32,92520,0,658,2,2,1,2,2
57255,56,123267,1,801,3,1,2,1,2
57256,27,49412,3,652,1,3,3,2,3
57257,63,83251,3,541,3,2,3,3,3
57258,33,98374,4,564,2,2,3,3,2.5
57259,25,39297,0,613,1,3,1,3,2
57260,20,135672,1,650,1,1,2,3,2
57261,27,99889,0,618,1,2,1,3,2
57262,54,36318,3,718,3,3,3,2,3
57263,57,28407,3,631,3,3,3,3,3
57264,56,33080,3,797,3,3,3,1,3
57265,62,90752,1,592,3,2,2,3,2.5
57266,40,115333,3,749,2,1,3,2,2
57267,28,147443,4,800,1,1,3,1,1
57268,40,115454,5,623,2,1,3,3,3
57269,27,72741,5,664,1,2,3,2,2
57270,37,120935,4,615,2,1,3,3,3
57271,33,103346,3,703,2,1,3,2,2
57272,25,23814,5,588,1,3,3,3,3
57273,36,73964,1,797,2,2,2,1,2
57274,65,102217,5,726,3,1,3,2,3
57275,37,83863,5,803,2,2,3,1,2
57276,38,33357,1,615,2,3,2,3,2.5
57277,55,130010,1,588,3,1,2,3,3
57278,22,95474,0,661,1,2,1,2,1.5
57279,43,95065,1,699,2,2,2,2,2
57280,25,139633,3,754,1,1,3,1,1
57281,69,54952,4,696,3,3,3,2,3
57282,26,96921,4,693,1,2,3,2,2
57283,44,69921,3,548,2,2,3,3,2.5
57284,64,54623,0,720,3,3,1,2,3
57285,51,94143,5,749,3,2,3,2,2.5
57286,41,67316,2,729,2,2,2,2,2
57287,33,117759,3,595,2,1,3,3,3
57288,37,141754,5,762,2,1,3,1,2
57289,55,59877,3,850,3,3,3,1,3
57290,57,144598,5,772,3,1,3,1,2
57291,33,114353,3,577,2,1,3,3,3
57292,37,74908,1,652,2,2,2,2,2
57293,26,71391,5,533,1,2,3,3,3
57294,35,59798,0,561,2,3,1,3,3
57295,34,107890,4,529,2,1,3,3,3
57296,44,45671,0,818,2,3,1,1,2
57297,49,38846,4,711,2,3,3,2,2.5
57298,37,86002,4,609,2,2,3,3,2.5
57299,26,67902,1,675,1,2,2,2,2
57300,19,105787,1,770,1,1,2,1,1
57301,25,86457,3,539,1,2,3,3,3
57302,31,39813,4,578,2,3,3,3,3
57303,33,95734,5,605,2,2,3,3,2.5
57304,48,74739,1,790,2,2,2,1,2
57305,21,96268,0,621,1,2,1,3,2
57306,58,125647,2,746,3,1,2,2,2
57307,25,107347,4,691,1,1,3,2,2
57308,23,27893,4,806,1,3,3,1,2
57309,54,57554,1,646,3,3,2,3,3
57310,29,54805,3,636,1,3,3,3,3
57311,32,38715,1,621,2,3,2,3,2.5
57312,48,120282,0,603,2,1,1,3,2
57313,47,121272,0,594,2,1,1,3,2
57314,26,59587,5,532,1,3,3,3,3
57315,32,97017,5,721,2,2,3,2,2
57316,24,38724,3,571,1,3,3,3,3
57317,45,82876,0,704,2,2,1,2,2
57318,30,97321,3,818,1,2,3,1,2
57319,42,33229,4,845,2,3,3,1,3
57320,55,136803,5,536,3,1,3,3,3
57321,27,111687,5,801,1,1,3,1,1
57322,37,107016,4,736,2,1,3,2,2
57323,24,20001,2,718,1,3,2,2,2
57324,50,55469,5,573,2,3,3,3,3
57325,66,77971,4,557,3,2,3,3,3
57326,54,28773,4,843,3,3,3,1,3
57327,69,51337,1,645,3,3,2,3,3
57328,54,56597,0,766,3,3,1,1,2
57329,47,60544,1,646,2,2,2,3,2
57330,46,35887,3,632,2,3,3,3,3
57331,38,48411,2,650,2,3,2,3,2.5
57332,32,43904,5,592,2,3,3,3,3
57333,54,126241,3,526,3,1,3,3,3
57334,41,113131,0,778,2,1,1,1,1
57335,20,145226,2,723,1,1,2,2,1.5
57336,56,36506,0,729,3,3,1,2,3
57337,20,120421,0,726,1,1,1,2,1
57338,45,107330,4,713,2,1,3,2,2
57339,30,59524,0,714,1,3,1,2,2
57340,46,118941,2,525,2,1,2,3,2
57341,28,69874,5,674,1,2,3,2,2
57342,35,76213,0,836,2,2,1,1,1.5
57343,23,36497,3,799,1,3,3,1,2
57344,29,92811,3,798,1,2,3,1,2
57345,62,113144,0,579,3,1,1,3,2
57346,24,122900,5,541,1,1,3,3,2
57347,55,75524,5,829,3,2,3,1,3
57348,21,86517,0,795,1,2,1,1,1
57349,38,88193,0,731,2,2,1,2,2
57350,51,110436,0,640,3,1,1,3,2
57351,37,92947,1,722,2,2,2,2,2
57352,50,102596,0,557,2,1,1,3,2
57353,56,87491,3,740,3,2,3,2,2.5
57354,62,80056,3,610,3,2,3,3,3
57355,60,129027,4,569,3,1,3,3,3
57356,30,37189,5,721,1,3,3,2,3
57357,55,92373,0,797,3,2,1,1,2
57358,55,117982,4,647,3,1,3,3,3
57359,57,96564,4,845,3,2,3,1,3
57360,24,63486,2,516,1,2,2,3,2
57361,63,148197,4,658,3,1,3,2,3
57362,50,121168,3,639,2,1,3,3,3
57363,68,34855,2,574,3,3,2,3,3
57364,56,109686,1,831,3,1,2,1,2
57365,56,36625,4,818,3,3,3,1,3
57366,45,25549,4,836,2,3,3,1,3
57367,50,97501,2,648,2,2,2,3,2
57368,24,41253,2,623,1,3,2,3,3
57369,32,42911,0,749,2,3,1,2,2
57370,38,54916,3,737,2,3,3,2,2.5
57371,44,46053,3,739,2,3,3,2,2.5
57372,26,85935,5,736,1,2,3,2,2
57373,68,35916,4,531,3,3,3,3,3
57374,48,59035,0,720,2,3,1,2,2
57375,54,106920,4,665,3,1,3,2,3
57376,61,118244,2,566,3,1,2,3,3
57377,55,62351,3,839,3,2,3,1,3
57378,24,90260,0,659,1,2,1,2,1.5
57379,49,64368,5,767,2,2,3,1,2
57380,34,63744,4,535,2,2,3,3,2.5
57381,53,111127,3,723,3,1,3,2,3
57382,31,103524,3,638,2,1,3,3,3
57383,65,143978,3,580,3,1,3,3,3
57384,63,58519,0,510,3,3,1,3,3
57385,38,142517,4,653,2,1,3,2,2
57386,49,60221,5,722,2,2,3,2,2
57387,63,55681,1,838,3,3,2,1,3
57388,61,99387,1,513,3,2,2,3,2.5
57389,49,92447,3,653,2,2,3,2,2
57390,38,67751,4,705,2,2,3,2,2
57391,28,146843,0,551,1,1,1,3,1
57392,55,50437,4,821,3,3,3,1,3
57393,57,40705,4,734,3,3,3,2,3
